step,sim_time,sim_time_str,drain_count
100,1914.3137291814046,31:54,40
101,1914.3137291814046,31:54,40
102,1914.3137291814046,31:54,40
103,1914.3137291814046,31:54,40
104,1914.3137291814046,31:54,40
105,1914.3137291814046,31:54,40
106,1914.3137291814046,31:54,40
107,1914.3137291814046,31:54,40
108,1914.3137291814046,31:54,40
109,1914.3137291814046,31:54,40
110,1914.3137291814046,31:54,40
111,1914.3137291814046,31:54,40
112,1914.3137291814046,31:54,40
113,1914.3137291814046,31:54,40
114,2223.255736005017,37:03,50
115,2223.255736005017,37:03,50
116,2223.255736005017,37:03,50
117,2223.255736005017,37:03,50
118,2304.24123771092,38:24,60
119,2304.24123771092,38:24,60
120,2304.24123771092,38:24,60
121,2304.24123771092,38:24,60
122,2304.24123771092,38:24,60
123,2304.24123771092,38:24,60
124,2304.24123771092,38:24,60
125,2304.24123771092,38:24,60
126,2304.24123771092,38:24,60
127,2304.24123771092,38:24,60
128,2304.24123771092,38:24,60
129,2304.24123771092,38:24,60
130,2304.24123771092,38:24,60
131,2304.24123771092,38:24,60
132,2304.24123771092,38:24,60
133,2304.24123771092,38:24,60
134,2304.24123771092,38:24,60
135,2304.24123771092,38:24,60
136,2304.24123771092,38:24,60
137,2304.24123771092,38:24,60
138,2304.24123771092,38:24,60
139,2304.24123771092,38:24,60
140,2304.24123771092,38:24,60
141,2304.24123771092,38:24,60
142,2304.24123771092,38:24,60
143,2304.24123771092,38:24,60
144,2304.24123771092,38:24,60
145,2304.24123771092,38:24,60
146,2304.24123771092,38:24,60
147,2304.24123771092,38:24,60
148,2304.24123771092,38:24,60
149,2304.24123771092,38:24,60
150,2304.24123771092,38:24,60
151,2304.24123771092,38:24,60
152,2304.24123771092,38:24,60
153,2304.24123771092,38:24,60
154,2304.24123771092,38:24,60
155,2304.24123771092,38:24,60
156,2304.24123771092,38:24,60
157,2304.24123771092,38:24,60
158,2304.24123771092,38:24,60
159,2304.24123771092,38:24,60
160,2304.24123771092,38:24,60
161,2304.24123771092,38:24,60
162,2304.24123771092,38:24,60
163,3159.0772922998103,52:39,70
164,3159.0772922998103,52:39,70
165,3159.0772922998103,52:39,70
166,3159.0772922998103,52:39,70
167,3159.0772922998103,52:39,70
168,3159.0772922998103,52:39,70
169,3159.0772922998103,52:39,70
170,3159.0772922998103,52:39,70
171,3159.0772922998103,52:39,70
172,3159.0772922998103,52:39,70
173,3159.0772922998103,52:39,70
174,3159.0772922998103,52:39,70
175,3159.0772922998103,52:39,70
176,3159.0772922998103,52:39,70
177,3159.0772922998103,52:39,70
178,3470.73379741752,57:51,80
179,3470.73379741752,57:51,80
180,3470.73379741752,57:51,80
181,3470.73379741752,57:51,80
182,3470.73379741752,57:51,80
183,3470.73379741752,57:51,80
184,3470.73379741752,57:51,80
185,3470.73379741752,57:51,80
186,3470.73379741752,57:51,80
187,3470.73379741752,57:51,80
188,3470.73379741752,57:51,80
189,3470.73379741752,57:51,80
190,3470.73379741752,57:51,80
191,3470.73379741752,57:51,80
192,3470.73379741752,57:51,80
193,3470.73379741752,57:51,80
194,3470.73379741752,57:51,80
195,3812.3468076529375,63:32,90
196,3812.3468076529375,63:32,90
197,3812.3468076529375,63:32,90
198,3812.3468076529375,63:32,90
199,3812.3468076529375,63:32,90
200,3812.3468076529375,63:32,90
201,3812.3468076529375,63:32,90
202,3812.3468076529375,63:32,90
203,3812.3468076529375,63:32,90
204,3812.3468076529375,63:32,90
205,4006.117811064744,66:46,100
206,4006.117811064744,66:46,100
207,4006.117811064744,66:46,100
208,4006.117811064744,66:46,100
209,4006.117811064744,66:46,100
210,4006.117811064744,66:46,100
211,4006.117811064744,66:46,100
212,4006.117811064744,66:46,100
213,4006.117811064744,66:46,100
214,4006.117811064744,66:46,100
215,4006.117811064744,66:46,100
216,4006.117811064744,66:46,100
217,4006.117811064744,66:46,100
218,4006.117811064744,66:46,100
219,4282.645319594252,71:23,110
220,4282.645319594252,71:23,110
221,4282.645319594252,71:23,110
222,4282.645319594252,71:23,110
223,4282.645319594252,71:23,110
224,4282.645319594252,71:23,110
225,4282.645319594252,71:23,110
226,4282.645319594252,71:23,110
227,4282.645319594252,71:23,110
228,4282.645319594252,71:23,110
229,4282.645319594252,71:23,110
230,4282.645319594252,71:23,110
231,4282.645319594252,71:23,110
232,4282.645319594252,71:23,110
233,4282.645319594252,71:23,110
234,4282.645319594252,71:23,110
235,4282.645319594252,71:23,110
236,4282.645319594252,71:23,110
237,4282.645319594252,71:23,110
238,4282.645319594252,71:23,110
239,4282.645319594252,71:23,110
240,4282.645319594252,71:23,110
241,4282.645319594252,71:23,110
242,4282.645319594252,71:23,110
243,4282.645319594252,71:23,110
244,4282.645319594252,71:23,110
245,4282.645319594252,71:23,110
246,4282.645319594252,71:23,110
247,4815.169852006385,80:15,120
248,4815.169852006385,80:15,120
249,4815.169852006385,80:15,120
250,4815.169852006385,80:15,120
251,4815.169852006385,80:15,120
252,4815.169852006385,80:15,120
253,4815.169852006385,80:15,120
254,4815.169852006385,80:15,120
255,4815.169852006385,80:15,120
256,4815.169852006385,80:15,120
257,4815.169852006385,80:15,120
258,4815.169852006385,80:15,120
259,4815.169852006385,80:15,120
260,4815.169852006385,80:15,120
261,4815.169852006385,80:15,120
262,4815.169852006385,80:15,120
263,4815.169852006385,80:15,120
264,4815.169852006385,80:15,120
265,4815.169852006385,80:15,120
266,4815.169852006385,80:15,120
267,4815.169852006385,80:15,120
268,4815.169852006385,80:15,120
269,4815.169852006385,80:15,120
270,4815.169852006385,80:15,120
271,4815.169852006385,80:15,120
272,4815.169852006385,80:15,120
273,4815.169852006385,80:15,120
274,4815.169852006385,80:15,120
275,4815.169852006385,80:15,120
276,4815.169852006385,80:15,120
277,5402.33787930081,90:02,130
278,5402.33787930081,90:02,130
279,5402.33787930081,90:02,130
280,5402.33787930081,90:02,130
281,5402.33787930081,90:02,130
282,5402.33787930081,90:02,130
283,5402.33787930081,90:02,130
284,5402.33787930081,90:02,130
285,5402.33787930081,90:02,130
286,5402.33787930081,90:02,130
287,5402.33787930081,90:02,130
288,5402.33787930081,90:02,130
289,5402.33787930081,90:02,130
290,5676.194384418512,94:36,140
291,5676.194384418512,94:36,140
292,5676.194384418512,94:36,140
293,5676.194384418512,94:36,140
294,5676.194384418512,94:36,140
295,5676.194384418512,94:36,140
296,5676.194384418512,94:36,140
297,5676.194384418512,94:36,140
298,5676.194384418512,94:36,140
299,5676.194384418512,94:36,140
300,5676.194384418512,94:36,140
301,5676.194384418512,94:36,140
302,5676.194384418512,94:36,140
303,5676.194384418512,94:36,140
304,5676.194384418512,94:36,140
305,5977.00739465392,99:37,150
306,5977.00739465392,99:37,150
307,5977.00739465392,99:37,150
308,5977.00739465392,99:37,150
309,5977.00739465392,99:37,150
310,5977.00739465392,99:37,150
311,5977.00739465392,99:37,150
312,5977.00739465392,99:37,150
313,5977.00739465392,99:37,150
314,5977.00739465392,99:37,150
315,5977.00739465392,99:37,150
316,5977.00739465392,99:37,150
317,5977.00739465392,99:37,150
318,5977.00739465392,99:37,150
319,6247.534903183426,104:08,160
320,6247.534903183426,104:08,160
321,6247.534903183426,104:08,160
322,6247.534903183426,104:08,160
323,6247.534903183426,104:08,160
324,6247.534903183426,104:08,160
325,6247.534903183426,104:08,160
326,6247.534903183426,104:08,160
327,6247.534903183426,104:08,160
328,6247.534903183426,104:08,160
329,6247.534903183426,104:08,160
330,6247.534903183426,104:08,160
331,6247.534903183426,104:08,160
332,6247.534903183426,104:08,160
333,6247.534903183426,104:08,160
334,6247.534903183426,104:08,160
335,6247.534903183426,104:08,160
336,6247.534903183426,104:08,160
337,6604.433415124735,110:04,170
338,6604.433415124735,110:04,170
339,6604.433415124735,110:04,170
340,6604.433415124735,110:04,170
341,6604.433415124735,110:04,170
342,6604.433415124735,110:04,170
343,6604.433415124735,110:04,170
344,6604.433415124735,110:04,170
345,6604.433415124735,110:04,170
346,6604.433415124735,110:04,170
347,6604.433415124735,110:04,170
348,6604.433415124735,110:04,170
349,6604.433415124735,110:04,170
350,6856.060923654241,114:16,180
351,6856.060923654241,114:16,180
352,6856.060923654241,114:16,180
353,6856.060923654241,114:16,180
354,6856.060923654241,114:16,180
355,6856.060923654241,114:16,180
356,6856.060923654241,114:16,180
357,6856.060923654241,114:16,180
358,6856.060923654241,114:16,180
359,6856.060923654241,114:16,180
360,6856.060923654241,114:16,180
361,6856.060923654241,114:16,180
362,6856.060923654241,114:16,180
363,6856.060923654241,114:16,180
364,6856.060923654241,114:16,180
365,6856.060923654241,114:16,180
366,6856.060923654241,114:16,180
367,6856.060923654241,114:16,180
368,6856.060923654241,114:16,180
369,6856.060923654241,114:16,180
370,6856.060923654241,114:16,180
371,7272.044937301452,121:12,190
372,7272.044937301452,121:12,190
373,7272.044937301452,121:12,190
374,7272.044937301452,121:12,190
375,7272.044937301452,121:12,190
376,7272.044937301452,121:12,190
377,7272.044937301452,121:12,190
378,7272.044937301452,121:12,190
379,7272.044937301452,121:12,190
380,7272.044937301452,121:12,190
381,7272.044937301452,121:12,190
382,7272.044937301452,121:12,190
383,7272.044937301452,121:12,190
384,7272.044937301452,121:12,190
385,7272.044937301452,121:12,190
386,7272.044937301452,121:12,190
387,7272.044937301452,121:12,190
388,7595.657947536859,126:36,200
389,7595.657947536859,126:36,200
390,7595.657947536859,126:36,200
391,7595.657947536859,126:36,200
392,7595.657947536859,126:36,200
393,7595.657947536859,126:36,200
394,7595.657947536859,126:36,200
395,7595.657947536859,126:36,200
396,7595.657947536859,126:36,200
397,7595.657947536859,126:36,200
398,7595.657947536859,126:36,200
399,7595.657947536859,126:36,200
400,7595.657947536859,126:36,200
401,7595.657947536859,126:36,200
402,7866.727462889974,131:07,210
403,7866.727462889974,131:07,210
404,7866.727462889974,131:07,210
405,7866.727462889974,131:07,210
406,7866.727462889974,131:07,210
407,7866.727462889974,131:07,210
408,7866.727462889974,131:07,210
409,7866.727462889974,131:07,210
410,7866.727462889974,131:07,210
411,7866.727462889974,131:07,210
412,7866.727462889974,131:07,210
413,7866.727462889974,131:07,210
414,7866.727462889974,131:07,210
415,7866.727462889974,131:07,210
416,7866.727462889974,131:07,210
417,7866.727462889974,131:07,210
418,7866.727462889974,131:07,210
419,7866.727462889974,131:07,210
420,7866.727462889974,131:07,210
421,7866.727462889974,131:07,210
422,7866.727462889974,131:07,210
423,7866.727462889974,131:07,210
424,8289.611476537186,138:10,220
425,8289.611476537186,138:10,220
426,8289.611476537186,138:10,220
427,8289.611476537186,138:10,220
428,8289.611476537186,138:10,220
429,8289.611476537186,138:10,220
430,8289.611476537186,138:10,220
431,8289.611476537186,138:10,220
432,8446.811476537183,140:47,230
433,8446.811476537183,140:47,230
434,8446.811476537183,140:47,230
435,8446.811476537183,140:47,230
436,8446.811476537183,140:47,230
437,8446.811476537183,140:47,230
438,8446.811476537183,140:47,230
439,8446.811476537183,140:47,230
440,8446.811476537183,140:47,230
441,8446.811476537183,140:47,230
442,8446.811476537183,140:47,230
443,8446.811476537183,140:47,230
444,8446.811476537183,140:47,230
445,8446.811476537183,140:47,230
446,8446.811476537183,140:47,230
447,8446.811476537183,140:47,230
448,8446.811476537183,140:47,230
449,8446.811476537183,140:47,230
450,8446.811476537183,140:47,230
451,8446.811476537183,140:47,230
452,8446.811476537183,140:47,230
453,8446.811476537183,140:47,230
454,8446.811476537183,140:47,230
455,8884.294002125722,148:04,240
456,8884.294002125722,148:04,240
457,8884.294002125722,148:04,240
458,8884.294002125722,148:04,240
459,8884.294002125722,148:04,240
460,8884.294002125722,148:04,240
461,8884.294002125722,148:04,240
462,8884.294002125722,148:04,240
463,8884.294002125722,148:04,240
464,8884.294002125722,148:04,240
465,8884.294002125722,148:04,240
466,8884.294002125722,148:04,240
467,8884.294002125722,148:04,240
468,8884.294002125722,148:04,240
469,8884.294002125722,148:04,240
470,8884.294002125722,148:04,240
471,9201.07950383162,153:21,250
472,9201.07950383162,153:21,250
473,9201.07950383162,153:21,250
474,9201.07950383162,153:21,250
475,9201.07950383162,153:21,250
476,9201.07950383162,153:21,250
477,9201.07950383162,153:21,250
478,9201.07950383162,153:21,250
479,9201.07950383162,153:21,250
480,9373.565005537519,156:14,260
481,9373.565005537519,156:14,260
482,9373.565005537519,156:14,260
483,9373.565005537519,156:14,260
484,9373.565005537519,156:14,260
485,9373.565005537519,156:14,260
486,9373.565005537519,156:14,260
487,9373.565005537519,156:14,260
488,9373.565005537519,156:14,260
489,9373.565005537519,156:14,260
490,9373.565005537519,156:14,260
491,9373.565005537519,156:14,260
492,9373.565005537519,156:14,260
493,9373.565005537519,156:14,260
494,9373.565005537519,156:14,260
495,9373.565005537519,156:14,260
496,9373.565005537519,156:14,260
497,9373.565005537519,156:14,260
498,9373.565005537519,156:14,260
499,9373.565005537519,156:14,260
500,9373.565005537519,156:14,260
501,9373.565005537519,156:14,260
502,9373.565005537519,156:14,260
503,9373.565005537519,156:14,260
504,9373.565005537519,156:14,260
505,9373.565005537519,156:14,260
506,9373.565005537519,156:14,260
507,9373.565005537519,156:14,260
508,9373.565005537519,156:14,260
509,9373.565005537519,156:14,260
510,9945.660541361474,165:46,270
511,9945.660541361474,165:46,270
512,9945.660541361474,165:46,270
513,9945.660541361474,165:46,270
514,9945.660541361474,165:46,270
515,9945.660541361474,165:46,270
516,9945.660541361474,165:46,270
517,9945.660541361474,165:46,270
518,9945.660541361474,165:46,270
519,9945.660541361474,165:46,270
520,9945.660541361474,165:46,270
521,9945.660541361474,165:46,270
522,9945.660541361474,165:46,270
523,9945.660541361474,165:46,270
524,9945.660541361474,165:46,270
525,9945.660541361474,165:46,270
526,10258.217046479178,170:58,280
527,10258.217046479178,170:58,280
528,10299.017046479177,171:39,290
529,10299.017046479177,171:39,290
530,10299.017046479177,171:39,290
531,10299.017046479177,171:39,290
532,10299.017046479177,171:39,290
533,10299.017046479177,171:39,290
534,10299.017046479177,171:39,290
535,10299.017046479177,171:39,290
536,10299.017046479177,171:39,290
537,10299.017046479177,171:39,290
538,10299.017046479177,171:39,290
539,10299.017046479177,171:39,290
540,10299.017046479177,171:39,290
541,10299.017046479177,171:39,290
542,10299.017046479177,171:39,290
543,10299.017046479177,171:39,290
544,10299.017046479177,171:39,290
545,10299.017046479177,171:39,290
546,10299.017046479177,171:39,290
547,10299.017046479177,171:39,290
548,10299.017046479177,171:39,290
549,10299.017046479177,171:39,290
550,10299.017046479177,171:39,290
551,10299.017046479177,171:39,290
552,10299.017046479177,171:39,290
553,10299.017046479177,171:39,290
554,10299.017046479177,171:39,290
555,10299.017046479177,171:39,290
556,10299.017046479177,171:39,290
557,10299.017046479177,171:39,290
558,10883.799572067714,181:24,300
559,10883.799572067714,181:24,300
560,10883.799572067714,181:24,300
561,10883.799572067714,181:24,300
562,10883.799572067714,181:24,300
563,10883.799572067714,181:24,300
564,10883.799572067714,181:24,300
565,10883.799572067714,181:24,300
566,10883.799572067714,181:24,300
567,10883.799572067714,181:24,300
568,10883.799572067714,181:24,300
569,10883.799572067714,181:24,300
570,10883.799572067714,181:24,300
571,10883.799572067714,181:24,300
572,10883.799572067714,181:24,300
573,10883.799572067714,181:24,300
574,10883.799572067714,181:24,300
575,10883.799572067714,181:24,300
576,10883.799572067714,181:24,300
577,10883.799572067714,181:24,300
578,10883.799572067714,181:24,300
579,10883.799572067714,181:24,300
580,11324.069087420834,188:44,310
581,11324.069087420834,188:44,310
582,11324.069087420834,188:44,310
583,11324.069087420834,188:44,310
584,11408.669087420833,190:09,320
585,11408.669087420833,190:09,320
586,11408.669087420833,190:09,320
587,11408.669087420833,190:09,320
588,11408.669087420833,190:09,320
589,11408.669087420833,190:09,320
590,11408.669087420833,190:09,320
591,11408.669087420833,190:09,320
592,11580.86908742083,193:01,330
593,11580.86908742083,193:01,330
594,11580.86908742083,193:01,330
595,11580.86908742083,193:01,330
596,11580.86908742083,193:01,330
597,11580.86908742083,193:01,330
598,11580.86908742083,193:01,330
599,11580.86908742083,193:01,330
600,11580.86908742083,193:01,330
601,11580.86908742083,193:01,330
602,11580.86908742083,193:01,330
603,11580.86908742083,193:01,330
604,11580.86908742083,193:01,330
605,11580.86908742083,193:01,330
606,11580.86908742083,193:01,330
607,11580.86908742083,193:01,330
608,11580.86908742083,193:01,330
609,11580.86908742083,193:01,330
610,11580.86908742083,193:01,330
611,11580.86908742083,193:01,330
612,11580.86908742083,193:01,330
613,11580.86908742083,193:01,330
614,11580.86908742083,193:01,330
615,12039.424104479853,200:39,340
616,12039.424104479853,200:39,340
617,12039.424104479853,200:39,340
618,12039.424104479853,200:39,340
619,12039.424104479853,200:39,340
620,12039.424104479853,200:39,340
621,12039.424104479853,200:39,340
622,12039.424104479853,200:39,340
623,12039.424104479853,200:39,340
624,12039.424104479853,200:39,340
625,12039.424104479853,200:39,340
626,12039.424104479853,200:39,340
627,12039.424104479853,200:39,340
628,12039.424104479853,200:39,340
629,12039.424104479853,200:39,340
630,12039.424104479853,200:39,340
631,12039.424104479853,200:39,340
632,12039.424104479853,200:39,340
633,12039.424104479853,200:39,340
634,12039.424104479853,200:39,340
635,12039.424104479853,200:39,340
636,12039.424104479853,200:39,340
637,12039.424104479853,200:39,340
638,12039.424104479853,200:39,340
639,12039.424104479853,200:39,340
640,12039.424104479853,200:39,340
641,12039.424104479853,200:39,340
642,12039.424104479853,200:39,340
643,12039.424104479853,200:39,340
644,12039.424104479853,200:39,340
645,12624.20663006839,210:24,350
646,12624.20663006839,210:24,350
647,12665.006630068388,211:05,360
648,12665.006630068388,211:05,360
649,12665.006630068388,211:05,360
650,12665.006630068388,211:05,360
651,12665.006630068388,211:05,360
652,12665.006630068388,211:05,360
653,12665.006630068388,211:05,360
654,12665.006630068388,211:05,360
655,12665.006630068388,211:05,360
656,12665.006630068388,211:05,360
657,12665.006630068388,211:05,360
658,12665.006630068388,211:05,360
659,12665.006630068388,211:05,360
660,12665.006630068388,211:05,360
661,12665.006630068388,211:05,360
662,12665.006630068388,211:05,360
663,12665.006630068388,211:05,360
664,12665.006630068388,211:05,360
665,12665.006630068388,211:05,360
666,12665.006630068388,211:05,360
667,12665.006630068388,211:05,360
668,12665.006630068388,211:05,360
669,12665.006630068388,211:05,360
670,12665.006630068388,211:05,360
671,12665.006630068388,211:05,360
672,12665.006630068388,211:05,360
673,12665.006630068388,211:05,360
674,12665.006630068388,211:05,360
675,12665.006630068388,211:05,360
676,12665.006630068388,211:05,360
677,12665.006630068388,211:05,360
678,12665.006630068388,211:05,360
679,13277.36015906873,221:17,370
680,13277.36015906873,221:17,370
681,13277.36015906873,221:17,370
682,13277.36015906873,221:17,370
683,13277.36015906873,221:17,370
684,13277.36015906873,221:17,370
685,13277.36015906873,221:17,370
686,13277.36015906873,221:17,370
687,13277.36015906873,221:17,370
688,13277.36015906873,221:17,370
689,13277.36015906873,221:17,370
690,13277.36015906873,221:17,370
691,13506.54566077463,225:07,380
692,13506.54566077463,225:07,380
693,13506.54566077463,225:07,380
694,13506.54566077463,225:07,380
695,13506.54566077463,225:07,380
696,13506.54566077463,225:07,380
697,13506.54566077463,225:07,380
698,13506.54566077463,225:07,380
699,13506.54566077463,225:07,380
700,13506.54566077463,225:07,380
701,13506.54566077463,225:07,380
702,13506.54566077463,225:07,380
703,13506.54566077463,225:07,380
704,13506.54566077463,225:07,380
705,13506.54566077463,225:07,380
706,13506.54566077463,225:07,380
707,13506.54566077463,225:07,380
708,13506.54566077463,225:07,380
709,13849.600677833654,230:50,390
710,13849.600677833654,230:50,390
711,13849.600677833654,230:50,390
712,13849.600677833654,230:50,390
713,13849.600677833654,230:50,390
714,13849.600677833654,230:50,390
715,13849.600677833654,230:50,390
716,13849.600677833654,230:50,390
717,13849.600677833654,230:50,390
718,13849.600677833654,230:50,390
719,13849.600677833654,230:50,390
720,13849.600677833654,230:50,390
721,13849.600677833654,230:50,390
722,13849.600677833654,230:50,390
723,13849.600677833654,230:50,390
724,13849.600677833654,230:50,390
725,13849.600677833654,230:50,390
726,13849.600677833654,230:50,390
727,13849.600677833654,230:50,390
728,13849.600677833654,230:50,390
729,13849.600677833654,230:50,390
730,14261.970193186775,237:42,400
731,14261.970193186775,237:42,400
732,14261.970193186775,237:42,400
733,14261.970193186775,237:42,400
734,14261.970193186775,237:42,400
735,14261.970193186775,237:42,400
736,14384.370193186773,239:44,410
737,14384.370193186773,239:44,410
738,14384.370193186773,239:44,410
739,14384.370193186773,239:44,410
740,14384.370193186773,239:44,410
741,14384.370193186773,239:44,410
742,14384.370193186773,239:44,410
743,14384.370193186773,239:44,410
744,14384.370193186773,239:44,410
745,14384.370193186773,239:44,410
746,14384.370193186773,239:44,410
747,14384.370193186773,239:44,410
748,14384.370193186773,239:44,410
749,14384.370193186773,239:44,410
750,14384.370193186773,239:44,410
751,14384.370193186773,239:44,410
752,14384.370193186773,239:44,410
753,14384.370193186773,239:44,410
754,14384.370193186773,239:44,410
755,14384.370193186773,239:44,410
756,14384.370193186773,239:44,410
757,14384.370193186773,239:44,410
758,14384.370193186773,239:44,410
759,14384.370193186773,239:44,410
760,14384.370193186773,239:44,410
761,14384.370193186773,239:44,410
762,14384.370193186773,239:44,410
763,14384.370193186773,239:44,410
764,14384.370193186773,239:44,410
765,14384.370193186773,239:44,410
766,14384.370193186773,239:44,410
767,14384.370193186773,239:44,410
768,14384.370193186773,239:44,410
769,14384.370193186773,239:44,410
770,14384.370193186773,239:44,410
771,14384.370193186773,239:44,410
772,14384.370193186773,239:44,410
773,14384.370193186773,239:44,410
774,14384.370193186773,239:44,410
775,14384.370193186773,239:44,410
776,14384.370193186773,239:44,410
777,14384.370193186773,239:44,410
778,14384.370193186773,239:44,410
779,14384.370193186773,239:44,410
780,14384.370193186773,239:44,410
781,14384.370193186773,239:44,410
782,14384.370193186773,239:44,410
783,15283.006247775656,254:43,420
784,15283.006247775656,254:43,420
785,15283.006247775656,254:43,420
786,15283.006247775656,254:43,420
787,15283.006247775656,254:43,420
788,15283.006247775656,254:43,420
789,15283.006247775656,254:43,420
790,15283.006247775656,254:43,420
791,15283.006247775656,254:43,420
792,15283.006247775656,254:43,420
793,15496.006247775653,258:16,430
794,15496.006247775653,258:16,430
795,15539.806247775652,259:00,440
796,15539.806247775652,259:00,440
797,15539.806247775652,259:00,440
798,15539.806247775652,259:00,440
799,15539.806247775652,259:00,440
800,15539.806247775652,259:00,440
801,15539.806247775652,259:00,440
802,15539.806247775652,259:00,440
803,15539.806247775652,259:00,440
804,15539.806247775652,259:00,440
805,15539.806247775652,259:00,440
806,15539.806247775652,259:00,440
807,15539.806247775652,259:00,440
808,15539.806247775652,259:00,440
809,15539.806247775652,259:00,440
810,15539.806247775652,259:00,440
811,15539.806247775652,259:00,440
812,15539.806247775652,259:00,440
813,15906.933756305161,265:07,450
814,15906.933756305161,265:07,450
815,15906.933756305161,265:07,450
816,15906.933756305161,265:07,450
817,15906.933756305161,265:07,450
818,15906.933756305161,265:07,450
819,15906.933756305161,265:07,450
820,15906.933756305161,265:07,450
821,15906.933756305161,265:07,450
822,15906.933756305161,265:07,450
823,15906.933756305161,265:07,450
824,15906.933756305161,265:07,450
825,15906.933756305161,265:07,450
826,15906.933756305161,265:07,450
827,15906.933756305161,265:07,450
828,15906.933756305161,265:07,450
829,15906.933756305161,265:07,450
830,15906.933756305161,265:07,450
831,15906.933756305161,265:07,450
832,15906.933756305161,265:07,450
833,15906.933756305161,265:07,450
834,15906.933756305161,265:07,450
835,15906.933756305161,265:07,450
836,15906.933756305161,265:07,450
837,15906.933756305161,265:07,450
838,15906.933756305161,265:07,450
839,15906.933756305161,265:07,450
840,15906.933756305161,265:07,450
841,15906.933756305161,265:07,450
842,15906.933756305161,265:07,450
843,15906.933756305161,265:07,450
844,15906.933756305161,265:07,450
845,15906.933756305161,265:07,450
846,15906.933756305161,265:07,450
847,15906.933756305161,265:07,450
848,15906.933756305161,265:07,450
849,15906.933756305161,265:07,450
850,15906.933756305161,265:07,450
851,15906.933756305161,265:07,450
852,16649.67129895275,277:30,460
853,16649.67129895275,277:30,460
854,16649.67129895275,277:30,460
855,16649.67129895275,277:30,460
856,16649.67129895275,277:30,460
857,16649.67129895275,277:30,460
858,16649.67129895275,277:30,460
859,16649.67129895275,277:30,460
860,16649.67129895275,277:30,460
861,16649.67129895275,277:30,460
862,16649.67129895275,277:30,460
863,16860.571298952767,281:01,470
864,16860.571298952767,281:01,470
865,16860.571298952767,281:01,470
866,16860.571298952767,281:01,470
867,16860.571298952767,281:01,470
868,16860.571298952767,281:01,470
869,16860.571298952767,281:01,470
870,16997.642302364584,283:18,480
871,16997.642302364584,283:18,480
872,16997.642302364584,283:18,480
873,16997.642302364584,283:18,480
874,16997.642302364584,283:18,480
875,16997.642302364584,283:18,480
