State,Action_0,Action_1,Action_2
298,615.7575752955515,-1.3006766601151518,-0.14883303652309
299,0.0514404,-1.68693575977899,627.2696743717831
300,0.0,0.0,0.0
301,0.0,0.0,0.0
302,0.0,0.0,0.0
303,0.0,0.0,0.0
304,0.0,0.0,0.0
305,0.0,0.0,0.0
306,550.8514995847032,-0.03887079441256744,-0.14717625740504106
307,574.8453440351467,-1.433682227664697,-0.16767964
308,605.029669701323,-1.5906768155345092,-0.09049052115850255
309,0.0,0.0,0.0
310,0.0,0.0,0.0
311,0.0,0.0,0.0
312,0.0,0.0,0.0
313,0.0,0.0,0.0
314,0.0,0.0,0.0
315,0.0,564.6639506265884,-0.20708688199069902
316,0.09405000000000001,595.5503345448241,-0.16677088153660233
317,0.0,640.1889635642041,-0.07009929999999998
318,0.0,0.0,0.0
319,0.0,0.0,0.0
320,0.0,0.0,0.0
321,0.0,0.0,0.0
322,0.0,0.0,0.0
323,0.0,0.0,0.0
324,-0.6884059174858926,533.5964293842354,-0.2619477964
325,0.0,0.0,0.0
326,0.0,0.0,0.0
327,-0.5688901811109065,547.0443331161661,-0.179296798366
328,0.0,0.0,0.0
329,0.0,0.0,0.0
330,-1.3490362025492588,561.5580990242325,-0.20293053931990002
331,0.0,0.0,0.0
332,0.0,0.0,0.0
333,0.0,-0.5293558190000001,-0.3923126401377873
334,0.0,0.0,0.0
335,0.404316926756109,0.0,0.0
336,-0.2615371619333479,-0.31218591,-0.1
337,0.0,0.0,0.0
338,0.0,0.26022446466248395,0.0
339,0.0,-0.6700000000000002,0.0
340,0.0,0.0,0.0
341,0.0,0.0,0.0
342,-0.42747919814603386,-0.2776755071,511.85069062806986
343,-0.6627885434902319,-1.2003778607322773,535.4421735138652
344,-0.6602630088000001,-2.0269078711129955,573.0779532526965
345,-1.3506948073765783,-0.542,522.4331040084521
346,-0.7246339978443158,-1.235257148405876,543.4584988396692
347,594.4451308691537,-1.6073849857003932,1.9004812298286644
348,-1.0331323327596535,547.4663183796927,0.25112488813731015
349,1.162672072343394,539.570614666676,-0.073297
350,580.7719391706607,3.957647482291923,-0.271
351,-0.6209985883093228,559.2006227050579,-0.26209000000000005
352,-0.6514417100000001,586.057688547218,-0.1646245
353,611.0076322458715,9.587920134336594,0.660388790632263
354,-1.4802740297628263,569.6395474698523,0.13721759548906087
355,-1.4766251985195034,596.6861800526449,-0.025144191999999968
356,607.7289724118091,2.04937,1.0511579105149975
357,-1.9142695495894517,581.4890588237905,0.14260988444599726
358,-1.7844713143416642,607.2851429342849,0.03547717100000003
359,598.1072445810878,13.435586746072817,4.872359212935163
360,-0.7334640340962492,568.6414472301076,-0.191715400777699
361,0.0,0.0,0.0
362,0.0,0.0,0.0
363,-1.2741000862271494,592.8630650456606,-0.1448921764
364,0.0,0.0,0.0
365,0.0,0.0,0.0
366,-1.9036774935795246,618.5696689814204,-0.271
367,0.0,0.0,0.0
368,0.0,0.0,0.0
369,-1.324041670499017,-1.11218704687662,590.4806157098676
370,-0.89561926291,-1.4547838156517505,616.8244864552823
371,-0.8814419390000001,-1.9423878272875352,642.5072250427164
372,-1.2544136901164444,-1.031677951,614.7989343410956
373,-1.3056654948328295,-1.3140228654500001,625.5005316019518
374,-1.0433194974505406,-1.8248342226319483,648.5793866853685
375,-0.823454864988499,624.8253196079829,-0.8101944189999999
376,-1.6580102357271298,-1.4263201760900002,659.9322705390242
377,622.359872303459,-0.299012336852968,0.131603597
378,0.0,-0.19010000000000002,-0.3094011213802039
379,-0.2,0.0,-0.1
380,0.0,0.0,-0.1
381,-1.038016261053921,0.0,0.0
382,0.0,0.0,0.0
383,0.0,0.0,0.0
384,0.0,-0.5106999999999999,0.0
385,0.0,0.0,0.0
386,0.0,0.0,0.0
387,-0.7359516792938,583.561854787291,-0.1881151855394532
388,-0.7194419390000001,610.2224983418524,-0.24519673900000002
389,2.0170789837922567,630.3952664823421,-0.40042
390,-1.3489726210083124,601.473708033982,-0.22645
391,-1.58033735676671,616.992932832588,-0.07784878441959997
392,-1.33320634763,642.8806655602201,-0.271
393,-2.177545161092727,622.139719119461,-0.27776467000000005
394,-1.637685277830384,637.7503907918187,-0.449343278119
395,1.320846096517283,650.1274546971508,-0.14023623644478897
396,561.7519566300011,0.0,-0.271
397,0.0,0.0,0.0
398,0.0,0.0,0.0
399,619.2626682366177,0.0,-0.271
400,0.0,0.0,0.0
401,0.0,0.0,0.0
